"","flight.nums.i.","flight.origin","flight.dest","airline"
"5962","W62272","EIN","BUD","W6"
"5963","W62273","BUD","EIN","W6"
"5964","W62274","EIN","BUD","W6"
"5965","W62281","BUD","CRL","W6"
"5966","W62282","CRL","BUD","W6"
"5967","W62283","BUD","CRL","W6"
"5968","W62284","CRL","BUD","W6"
"5969","W62291","BUD","DTM","W6"
"5970","W62292","DTM","BUD","W6"
"5971","W62299","BUD","HHN","W6"
"5972","W62300","HHN","BUD","W6"
"5973","W62333","BUD","MXP","W6"
"5974","W62334","MXP","BUD","W6"
"5975","W62335","BUD","MXP","W6"
"5976","W62336","MXP","BUD","W6"
"5977","W62339","BUD","FCO","W6"
"5978","W62340","FCO","BUD","W6"
"5979","W62353","BUD","CTA","W6"
"5980","W62354","CTA","BUD","W6"
"5981","W62355","BUD","BLQ","W6"
"5982","W62356","BLQ","BUD","W6"
"5983","W62359","BUD","NAP","W6"
"5984","W62360","NAP","BUD","W6"
"5985","W62361","BUD","BRI","W6"
"5986","W62362","BRI","BUD","W6"
"5987","W62371","BUD","MAD","W6"
"5988","W62372","MAD","BUD","W6"
"5989","W62375","BUD","BCN","W6"
"5990","W62376","BCN","BUD","W6"
"5991","W62387","BUD","ALC","W6"
"5992","W62388","ALC","BUD","W6"
"5993","W62389","BUD","AGP","W6"
"5994","W62390","AGP","BUD","W6"
"5995","W62393","BUD","LIS","W6"
"5996","W62394","LIS","BUD","W6"
"5997","W62397","BUD","SAW","W6"
"5998","W62398","SAW","BUD","W6"
"5999","W62403","BUD","NYO","W6"
"6000","W62404","NYO","BUD","W6"
"6001","W62405","BUD","GOT","W6"
"6002","W62406","GOT","BUD","W6"
"6003","W62409","BUD","MMX","W6"
"6004","W62410","MMX","BUD","W6"
"6005","W62447","BUD","SKG","W6"
"6006","W62448","SKG","BUD","W6"
"6007","W62451","BUD","LCA","W6"
"6008","W62452","LCA","BUD","W6"
"6009","W62457","BUD","TLV","W6"
"6010","W62458","TLV","BUD","W6"
"6011","W62467","BUD","WAW","W6"
"6012","W62468","WAW","BUD","W6"
"6013","W62473","BUD","IEV","W6"
"6014","W62474","IEV","BUD","W6"
"6015","W62485","BUD","TGM","W6"
"6016","W62486","TGM","BUD","W6"
"6017","W62489","BUD","VKO","W6"
"6018","W62490","VKO","BUD","W6"
"6019","W62493","BUD","TFS","W6"
"6020","W62494","TFS","BUD","W6"
"6021","W62495","BUD","MLA","W6"
"6022","W62496","MLA","BUD","W6"
"6023","W62497","BUD","DWC","W6"
"6024","W62498","DWC","BUD","W6"
"6025","W62501","RIX","LTN","W6"
"6026","W62502","LTN","RIX","W6"
"6027","W62503","RIX","LTN","W6"
"6028","W62504","LTN","RIX","W6"
"6029","W62509","RIX","DSA","W6"
"6030","W62510","DSA","RIX","W6"
"6031","W62511","RIX","LPL","W6"
"6032","W62512","LPL","RIX","W6"
"6033","W62525","RIX","EIN","W6"
"6034","W62526","EIN","RIX","W6"
"6035","W62531","RIX","DTM","W6"
"6036","W62532","DTM","RIX","W6"
"6037","W62533","RIX","LBC","W6"
"6038","W62534","LBC","RIX","W6"
"6039","W62563","RIX","BCN","W6"
"6040","W62564","BCN","RIX","W6"
"6041","W62579","RIX","TRF","W6"
"6042","W62580","TRF","RIX","W6"
"6043","W62581","RIX","BGO","W6"
"6044","W62582","BGO","RIX","W6"
"6045","W62583","RIX","SVG","W6"
"6046","W62584","SVG","RIX","W6"
"6047","W62601","PRG","LTN","W6"
"6048","W62602","LTN","PRG","W6"
"6049","W62609","PRG","LTN","W6"
"6050","W62610","LTN","PRG","W6"
"6051","W62681","PRG","BGY","W6"
"6052","W62682","BGY","PRG","W6"
"6053","W62685","PRG","CIA","W6"
"6054","W62686","CIA","PRG","W6"
"6055","W62691","PRG","NAP","W6"
"6056","W62692","NAP","PRG","W6"
"6057","W62693","PRG","BRI","W6"
"6058","W62694","BRI","PRG","W6"
"6059","W62697","PRG","TSF","W6"
"6060","W62698","TSF","PRG","W6"
"6061","W62791","PRG","TLV","W6"
"6062","W62792","TLV","PRG","W6"
"6063","W62801","BRQ","LTN","W6"
"6064","W62802","LTN","BRQ","W6"
"6065","W62825","BRQ","EIN","W6"
"6066","W62826","EIN","BRQ","W6"
"6067","W62901","LJU","LTN","W6"
"6068","W62902","LTN","LJU","W6"
"6069","W62927","LJU","CRL","W6"
"6070","W62928","CRL","LJU","W6"
"6071","W63001","OTP","LTN","W6"
"6072","W63002","LTN","OTP","W6"
"6073","W63003","OTP","LTN","W6"
"6074","W63004","LTN","OTP","W6"
"6075","W63009","OTP","LTN","W6"
"6076","W63010","LTN","OTP","W6"
"6077","W63015","OTP","DSA","W6"
"6078","W63016","DSA","OTP","W6"
"6079","W63017","OTP","GLA","W6"
"6080","W63018","GLA","OTP","W6"
"6081","W63051","OTP","BVA","W6"
"6082","W63052","BVA","OTP","W6"
"6083","W63071","OTP","EIN","W6"
"6084","W63072","EIN","OTP","W6"
"6085","W63081","OTP","CRL","W6"
"6086","W63082","CRL","OTP","W6"
"6087","W63087","OTP","GVA","W6"
"6088","W63088","GVA","OTP","W6"
"6089","W63089","OTP","BSL","W6"
"6090","W63090","BSL","OTP","W6"
"6091","W63091","OTP","DTM","W6"
"6092","W63092","DTM","OTP","W6"
"6093","W63101","OTP","NUE","W6"
"6094","W63102","NUE","OTP","W6"
"6095","W63129","OTP","PEG","W6"
"6096","W63130","PEG","OTP","W6"
"6097","W63131","OTP","BGY","W6"
"6098","W63132","BGY","OTP","W6"
"6099","W63137","OTP","MXP","W6"
"6100","W63138","MXP","OTP","W6"
"6101","W63141","OTP","CIA","W6"
"6102","W63142","CIA","OTP","W6"
"6103","W63145","OTP","CIA","W6"
"6104","W63146","CIA","OTP","W6"
"6105","W63149","OTP","TRN","W6"
"6106","W63150","TRN","OTP","W6"
"6107","W63151","OTP","CTA","W6"
"6108","W63152","CTA","OTP","W6"
"6109","W63153","OTP","NAP","W6"
"6110","W63154","NAP","OTP","W6"
"6111","W63157","OTP","PSA","W6"
"6112","W63158","PSA","OTP","W6"
"6113","W63159","OTP","TSF","W6"
"6114","W63160","TSF","OTP","W6"
"6115","W63163","OTP","BLQ","W6"
"6116","W63164","BLQ","OTP","W6"
"6117","W63165","OTP","BRI","W6"
"6118","W63166","BRI","OTP","W6"
"6119","W63167","OTP","VRN","W6"
"6120","W63168","VRN","OTP","W6"
"6121","W63169","OTP","AHO","W6"
"6122","W63170","AHO","OTP","W6"
"6123","W63171","OTP","MAD","W6"
"6124","W63172","MAD","OTP","W6"
"6125","W63175","OTP","BCN","W6"
"6126","W63176","BCN","OTP","W6"
"6127","W63185","OTP","VLC","W6"
"6128","W63186","VLC","OTP","W6"
"6129","W63187","OTP","ALC","W6"
"6130","W63188","ALC","OTP","W6"
"6131","W63189","OTP","AGP","W6"
"6132","W63190","AGP","OTP","W6"
"6133","W63191","OTP","ZAZ","W6"
"6134","W63192","ZAZ","OTP","W6"
"6135","W63201","OTP","NYO","W6"
"6136","W63202","NYO","OTP","W6"
"6137","W63209","OTP","MMX","W6"
"6138","W63210","MMX","OTP","W6"
"6139","W63215","OTP","TRF","W6"
"6140","W63216","TRF","OTP","W6"
"6141","W63251","OTP","LCA","W6"
"6142","W63252","LCA","OTP","W6"
"6143","W63255","OTP","DWC","W6"
"6144","W63256","DWC","OTP","W6"
"6145","W63257","OTP","TLV","W6"
"6146","W63258","TLV","OTP","W6"
"6147","W63259","OTP","MLA","W6"
"6148","W63260","MLA","OTP","W6"
"6149","W63301","CLJ","LTN","W6"
"6150","W63302","LTN","CLJ","W6"
"6151","W63303","CLJ","LTN","W6"
"6152","W63304","LTN","CLJ","W6"
"6153","W63329","CLJ","GVA","W6"
"6154","W63330","GVA","CLJ","W6"
"6155","W63331","CLJ","BVA","W6"
"6156","W63332","BVA","CLJ","W6"
"6157","W63341","CLJ","EIN","W6"
"6158","W63342","EIN","CLJ","W6"
"6159","W63351","CLJ","CRL","W6"
"6160","W63352","CRL","CLJ","W6"
"6161","W63361","CLJ","DTM","W6"
"6162","W63362","DTM","CLJ","W6"
"6163","W63365","CLJ","CGN","W6"
"6164","W63366","CGN","CLJ","W6"
"6165","W63369","CLJ","NUE","W6"
"6166","W63370","NUE","CLJ","W6"
"6167","W63371","CLJ","BSL","W6"
"6168","W63372","BSL","CLJ","W6"
"6169","W63381","CLJ","BGY","W6"
"6170","W63382","BGY","CLJ","W6"
"6171","W63385","CLJ","CIA","W6"
"6172","W63386","CIA","CLJ","W6"
"6173","W63391","CLJ","TSF","W6"
"6174","W63392","TSF","CLJ","W6"
"6175","W63393","CLJ","BLQ","W6"
"6176","W63394","BLQ","CLJ","W6"
"6177","W63397","CLJ","BRI","W6"
"6178","W63398","BRI","CLJ","W6"
"6179","W63401","CLJ","MAD","W6"
"6180","W63402","MAD","CLJ","W6"
"6181","W63405","CLJ","BCN","W6"
"6182","W63406","BCN","CLJ","W6"
"6183","W63411","CLJ","VLC","W6"
"6184","W63412","VLC","CLJ","W6"
"6185","W63417","CLJ","ZAZ","W6"
"6186","W63418","ZAZ","CLJ","W6"
"6187","W63439","CLJ","MMX","W6"
"6188","W63440","MMX","CLJ","W6"
"6189","W63479","CLJ","TLV","W6"
"6190","W63480","TLV","CLJ","W6"
"6191","W63485","CLJ","DWC","W6"
"6192","W63486","DWC","CLJ","W6"
"6193","W63501","TSR","LTN","W6"
"6194","W63502","LTN","TSR","W6"
"6195","W63521","TSR","BVA","W6"
"6196","W63522","BVA","TSR","W6"
"6197","W63523","TSR","CRL","W6"
"6198","W63524","CRL","TSR","W6"
"6199","W63531","TSR","DTM","W6"
"6200","W63532","DTM","TSR","W6"
"6201","W63539","TSR","FMM","W6"
"6202","W63540","FMM","TSR","W6"
"6203","W63543","TSR","HHN","W6"
"6204","W63544","HHN","TSR","W6"
"6205","W63547","TSR","CIA","W6"
"6206","W63548","CIA","TSR","W6"
"6207","W63549","TSR","BRI","W6"
"6208","W63550","BRI","TSR","W6"
"6209","W63551","TSR","BGY","W6"
"6210","W63552","BGY","TSR","W6"
"6211","W63557","TSR","TSF","W6"
"6212","W63558","TSF","TSR","W6"
"6213","W63559","TSR","BLQ","W6"
"6214","W63560","BLQ","TSR","W6"
"6215","W63561","TSR","MAD","W6"
"6216","W63562","MAD","TSR","W6"
"6217","W63563","TSR","BCN","W6"
"6218","W63564","BCN","TSR","W6"
"6219","W63567","TSR","VLC","W6"
"6220","W63568","VLC","TSR","W6"
"6221","W63651","IAS","LTN","W6"
"6222","W63652","LTN","IAS","W6"
"6223","W63669","IAS","TSF","W6"
"6224","W63670","TSF","IAS","W6"
"6225","W63671","IAS","BGY","W6"
"6226","W63672","BGY","IAS","W6"
"6227","W63701","TGM","LTN","W6"
"6228","W63702","LTN","TGM","W6"
"6229","W63711","TGM","DTM","W6"
"6230","W63712","DTM","TGM","W6"
"6231","W63715","TGM","FMM","W6"
"6232","W63716","FMM","TGM","W6"
"6233","W63717","TGM","HHN","W6"
"6234","W63718","HHN","TGM","W6"
"6235","W63725","TGM","CIA","W6"
"6236","W63726","CIA","TGM","W6"
"6237","W63729","TGM","BVA","W6"
"6238","W63730","BVA","TGM","W6"
"6239","W63739","TGM","MAD","W6"
"6240","W63740","MAD","TGM","W6"
"6241","W63751","CRA","BGY","W6"
"6242","W63752","BGY","CRA","W6"
"6243","W63753","CRA","LTN","W6"
"6244","W63754","LTN","CRA","W6"
"6245","W63755","CRA","CIA","W6"
"6246","W63756","CIA","CRA","W6"
"6247","W63757","CRA","BCN","W6"
"6248","W63758","BCN","CRA","W6"
"6249","W63761","CRA","BLQ","W6"
"6250","W63762","BLQ","CRA","W6"
"6251","W63771","SBZ","LTN","W6"
"6252","W63772","LTN","SBZ","W6"
"6253","W63773","SBZ","DTM","W6"
"6254","W63774","DTM","SBZ","W6"
"6255","W63775","CND","LTN","W6"
"6256","W63776","LTN","CND","W6"
"6257","W63789","KIV","BLQ","W6"
"6258","W63790","BLQ","KIV","W6"
"6259","W63791","KIV","TSF","W6"
"6260","W63792","TSF","KIV","W6"
"6261","W63793","KIV","CIA","W6"
"6262","W63794","CIA","KIV","W6"
"6263","W63795","KIV","BGY","W6"
"6264","W63796","BGY","KIV","W6"
"6265","W63797","KIV","LTN","W6"
"6266","W63798","LTN","KIV","W6"
"6267","W64001","BEG","LTN","W6"
"6268","W64002","LTN","BEG","W6"
"6269","W64045","BEG","BVA","W6"
"6270","W64046","BVA","BEG","W6"
"6271","W64051","BEG","BSL","W6"
"6272","W64052","BSL","BEG","W6"
"6273","W64071","BEG","EIN","W6"
"6274","W64072","EIN","BEG","W6"
"6275","W64091","BEG","DTM","W6"
"6276","W64092","DTM","BEG","W6"
"6277","W64105","BEG","FMM","W6"
"6278","W64106","FMM","BEG","W6"
"6279","W64201","BEG","NYO","W6"
"6280","W64202","NYO","BEG","W6"
"6281","W64205","BEG","GOT","W6"
"6282","W64206","GOT","BEG","W6"
"6283","W64209","BEG","MMX","W6"
"6284","W64210","MMX","BEG","W6"
"6285","W64261","BEG","LCA","W6"
"6286","W64262","LCA","BEG","W6"
"6287","W64263","INI","BSL","W6"
"6288","W64264","BSL","INI","W6"
"6289","W64265","INI","MMX","W6"
"6290","W64266","MMX","INI","W6"
"6291","W64279","TZL","FMM","W6"
"6292","W64280","FMM","TZL","W6"
"6293","W64281","TZL","NYO","W6"
"6294","W64282","NYO","TZL","W6"
"6295","W64283","TZL","HHN","W6"
"6296","W64284","HHN","TZL","W6"
"6297","W64289","TZL","EIN","W6"
"6298","W64290","EIN","TZL","W6"
"6299","W64291","TZL","MMX","W6"
"6300","W64292","MMX","TZL","W6"
"6301","W64293","TZL","BSL","W6"
"6302","W64294","BSL","TZL","W6"
"6303","W64295","TZL","GOT","W6"
"6304","W64296","GOT","TZL","W6"
"6305","W64297","TZL","DTM","W6"
"6306","W64298","DTM","TZL","W6"
"6307","W64301","SOF","LTN","W6"
"6308","W64302","LTN","SOF","W6"
"6309","W64303","SOF","LTN","W6"
"6310","W64304","LTN","SOF","W6"
"6311","W64317","SOF","BRS","W6"
"6312","W64318","BRS","SOF","W6"
"6313","W64319","SOF","GVA","W6"
"6314","W64320","GVA","SOF","W6"
"6315","W64321","SOF","BVA","W6"
"6316","W64322","BVA","SOF","W6"
"6317","W64325","SOF","EIN","W6"
"6318","W64326","EIN","SOF","W6"
"6319","W64327","SOF","CRL","W6"
"6320","W64328","CRL","SOF","W6"
"6321","W64331","SOF","DTM","W6"
"6322","W64332","DTM","SOF","W6"
"6323","W64335","SOF","CGN","W6"
"6324","W64336","CGN","SOF","W6"
"6325","W64337","SOF","HHN","W6"
"6326","W64338","HHN","SOF","W6"
"6327","W64339","SOF","FMM","W6"
"6328","W64340","FMM","SOF","W6"
"6329","W64351","SOF","BGY","W6"
"6330","W64352","BGY","SOF","W6"
"6331","W64355","SOF","FCO","W6"
"6332","W64356","FCO","SOF","W6"
"6333","W64361","SOF","BRI","W6"
"6334","W64362","BRI","SOF","W6"
"6335","W64363","SOF","BLQ","W6"
"6336","W64364","BLQ","SOF","W6"
"6337","W64365","SOF","MLA","W6"
"6338","W64366","MLA","SOF","W6"
"6339","W64369","SOF","NAP","W6"
"6340","W64370","NAP","SOF","W6"
"6341","W64401","SOF","MAD","W6"
"6342","W64402","MAD","SOF","W6"
"6343","W64405","SOF","BCN","W6"
"6344","W64406","BCN","SOF","W6"
"6345","W64409","SOF","VLC","W6"
"6346","W64410","VLC","SOF","W6"
"6347","W64423","SOF","MMX","W6"
"6348","W64424","MMX","SOF","W6"
"6349","W64427","SOF","TLV","W6"
"6350","W64428","TLV","SOF","W6"
"6351","W64429","SOF","DWC","W6"
"6352","W64430","DWC","SOF","W6"
"6353","W64437","SOF","LCA","W6"
"6354","W64438","LCA","SOF","W6"
"6355","W64501","VAR","LTN","W6"
"6356","W64502","LTN","VAR","W6"
"6357","W64551","BOJ","LTN","W6"
"6358","W64552","LTN","BOJ","W6"
"6359","W66001","LTN","IEV","W6"
"6360","W66002","IEV","LTN","W6"
"6361","W67301","IEV","DTM","W6"
"6362","W67302","DTM","IEV","W6"
"6363","W67303","IEV","LBC","W6"
"6364","W67304","LBC","IEV","W6"
"6365","W67305","IEV","FMM","W6"
"6366","W67306","FMM","IEV","W6"
"6367","W67307","IEV","CGN","W6"
"6368","W67308","CGN","IEV","W6"
"6369","W67309","IEV","LCA","W6"
"6370","W67310","LCA","IEV","W6"
"6371","W67673","KSC","LTN","W6"
"6372","W67674","LTN","KSC","W6"
"6373","W67677","KSC","DSA","W6"
"6374","W67678","DSA","KSC","W6"
"6375","W67679","KSC","BGY","W6"
"6376","W67680","BGY","KSC","W6"
"6377","W67681","KSC","BRS","W6"
"6378","W67682","BRS","KSC","W6"
"6379","W67691","TAT","LTN","W6"
"6380","W67692","LTN","TAT","W6"
"6381","W67701","SKP","LTN","W6"
"6382","W67702","LTN","SKP","W6"
"6383","W67705","SKP","TRF","W6"
"6384","W67706","TRF","SKP","W6"
"6385","W67707","SKP","NYO","W6"
"6386","W67708","NYO","SKP","W6"
"6387","W67709","SKP","GOT","W6"
"6388","W67710","GOT","SKP","W6"
"6389","W67711","SKP","MMX","W6"
"6390","W67712","MMX","SKP","W6"
"6391","W67715","SKP","EIN","W6"
"6392","W67716","EIN","SKP","W6"
"6393","W67717","SKP","CRL","W6"
"6394","W67718","CRL","SKP","W6"
"6395","W67719","SKP","BVA","W6"
"6396","W67720","BVA","SKP","W6"
"6397","W67721","SKP","DTM","W6"
"6398","W67722","DTM","SKP","W6"
"6399","W67723","SKP","CGN","W6"
"6400","W67724","CGN","SKP","W6"
"6401","W67725","SKP","FDH","W6"
"6402","W67726","FDH","SKP","W6"
"6403","W67727","SKP","FMM","W6"
"6404","W67728","FMM","SKP","W6"
"6405","W67729","SKP","HHN","W6"
"6406","W67730","HHN","SKP","W6"
"6407","W67731","SKP","BSL","W6"
"6408","W67732","BSL","SKP","W6"
"6409","W67733","SKP","LBC","W6"
"6410","W67734","LBC","SKP","W6"
"6411","W67735","SKP","NUE","W6"
"6412","W67736","NUE","SKP","W6"
"6413","W67737","SKP","BCN","W6"
"6414","W67738","BCN","SKP","W6"
"6415","W67743","SKP","BGY","W6"
"6416","W67744","BGY","SKP","W6"
"6417","W67751","SKP","TSF","W6"
"6418","W67752","TSF","SKP","W6"
"6419","W67771","OHD","BSL","W6"
"6420","W67772","BSL","OHD","W6"
"6421","W67851","DEB","LTN","W6"
"6422","W67852","LTN","DEB","W6"
"6423","W67853","DEB","LTN","W6"
"6424","W67854","LTN","DEB","W6"
"6425","W67861","DEB","EIN","W6"
"6426","W67862","EIN","DEB","W6"
"6427","W67863","DEB","MMX","W6"
"6428","W67864","MMX","DEB","W6"
"6429","W67865","DEB","CRL","W6"
"6430","W67866","CRL","DEB","W6"
"6431","W67867","DEB","BVA","W6"
"6432","W67868","BVA","DEB","W6"
"6433","W67873","DEB","BGY","W6"
"6434","W67874","BGY","DEB","W6"
"6435","W68001","VNO","LTN","W6"
"6436","W68002","LTN","VNO","W6"
"6437","W68003","VNO","LTN","W6"
"6438","W68004","LTN","VNO","W6"
"6439","W68005","VNO","LTN","W6"
"6440","W68006","LTN","VNO","W6"
"6441","W68009","VNO","DSA","W6"
"6442","W68010","DSA","VNO","W6"
"6443","W68013","VNO","BFS","W6"
"6444","W68014","BFS","VNO","W6"
"6445","W68015","VNO","GLA","W6"
"6446","W68016","GLA","VNO","W6"
"6447","W68021","VNO","BVA","W6"
"6448","W68022","BVA","VNO","W6"
"6449","W68025","VNO","EIN","W6"
"6450","W68026","EIN","VNO","W6"
"6451","W68031","VNO","DTM","W6"
"6452","W68032","DTM","VNO","W6"
"6453","W68033","VNO","HHN","W6"
"6454","W68034","HHN","VNO","W6"
"6455","W68035","VNO","FMM","W6"
"6456","W68036","FMM","VNO","W6"
"6457","W68043","VNO","LCA","W6"
"6458","W68044","LCA","VNO","W6"
"6459","W68045","VNO","KUT","W6"
"6460","W68046","KUT","VNO","W6"
"6461","W68047","VNO","IEV","W6"
"6462","W68048","IEV","VNO","W6"
"6463","W68051","VNO","BGY","W6"
"6464","W68052","BGY","VNO","W6"
"6465","W68055","VNO","FCO","W6"
"6466","W68056","FCO","VNO","W6"
"6467","W68063","VNO","BCN","W6"
"6468","W68064","BCN","VNO","W6"
"6469","W68069","VNO","BLL","W6"
"6470","W68070","BLL","VNO","W6"
"6471","W68071","VNO","NYO","W6"
"6472","W68072","NYO","VNO","W6"
"6473","W68075","VNO","MMX","W6"
"6474","W68076","MMX","VNO","W6"
"6475","W68079","VNO","TRF","W6"
"6476","W68080","TRF","VNO","W6"
"6477","W68081","VNO","BGO","W6"
"6478","W68082","BGO","VNO","W6"
"6479","W68083","VNO","SVG","W6"
"6480","W68084","SVG","VNO","W6"
"6481","W68087","VNO","AES","W6"
"6482","W68088","AES","VNO","W6"
"6483","W68093","VNO","TLV","W6"
"6484","W68094","TLV","VNO","W6"
"6485","HV193","GRQ","ACE","HV"
"6486","HV557","HRG","AMS","HV"
"6487","HV5011","AMS","CMF","HV"
"6488","HV5012","CMF","AMS","HV"
"6489","HV5021","RTM","AGP","HV"
"6490","HV5022","AGP","RTM","HV"
"6491","HV5023","RTM","AGP","HV"
"6492","HV5024","AGP","RTM","HV"
"6493","HV5051","RTM","ALC","HV"
"6494","HV5052","ALC","RTM","HV"
"6495","HV5053","RTM","ALC","HV"
"6496","HV5054","ALC","RTM","HV"
"6497","HV5105","EIN","VLC","HV"
"6498","HV5106","VLC","EIN","HV"
"6499","HV5131","AMS","BCN","HV"
"6500","HV5132","BCN","AMS","HV"
"6501","HV5133","AMS","BCN","HV"
"6502","HV5134","BCN","AMS","HV"
"6503","HV5167","GRQ","LPA","HV"
"6504","HV5168","LPA","GRQ","HV"
"6505","HV5191","AMS","ACE","HV"
"6506","HV5192","ACE","AMS","HV"
"6507","HV5193","AMS","ORY","HV"
"6508","HV5194","ORY","AMS","HV"
"6509","HV5291","RTM","VIE","HV"
"6510","HV5292","VIE","RTM","HV"
"6511","HV5293","RTM","VIE","HV"
"6512","HV5294","VIE","RTM","HV"
"6513","HV5309","EIN","BLQ","HV"
"6514","HV5310","BLQ","EIN","HV"
"6515","HV5355","AMS","FAO","HV"
"6516","HV5356","FAO","AMS","HV"
"6517","HV5357","AMS","FAO","HV"
"6518","HV5358","FAO","AMS","HV"
"6519","HV5407","RTM","SZG","HV"
"6520","HV5408","SZG","RTM","HV"
"6521","HV5423","AMS","PSA","HV"
"6522","HV5424","PSA","AMS","HV"
"6523","HV5495","AMS","VCE","HV"
"6524","HV5496","VCE","AMS","HV"
"6525","HV5581","AMS","NCE","HV"
"6526","HV5582","NCE","AMS","HV"
"6527","HV5585","AMS","NCE","HV"
"6528","HV5586","NCE","AMS","HV"
"6529","HV5605","RTM","SZG","HV"
"6530","HV5606","SZG","RTM","HV"
"6531","HV5641","AMS","SPC","HV"
"6532","HV5642","SPC","AMS","HV"
"6533","HV5661","AMS","LPA","HV"
"6534","HV5662","LPA","AMS","HV"
"6535","HV5663","AMS","LPA","HV"
"6536","HV5664","LPA","AMS","HV"
"6537","HV5665","FUE","AMS","HV"
"6538","HV5666","LPA","AMS","HV"
"6539","HV5685","AMS","ACE","HV"
"6540","HV5686","ACE","AMS","HV"
"6541","HV5707","RTM","TXL","HV"
"6542","HV5708","TXL","RTM","HV"
"6543","HV5709","RTM","TXL","HV"
"6544","HV5710","TXL","RTM","HV"
"6545","HV5711","RTM","TXL","HV"
"6546","HV5712","TXL","RTM","HV"
"6547","HV5713","RTM","TXL","HV"
"6548","HV5714","TXL","RTM","HV"
"6549","HV5749","AMS","CMN","HV"
"6550","HV5750","CMN","AMS","HV"
"6551","HV5751","AMS","RAK","HV"
"6552","HV5752","RAK","AMS","HV"
"6553","HV5753","AGA","AMS","HV"
"6554","HV5757","EIN","ACE","HV"
"6555","HV5758","ACE","EIN","HV"
"6556","HV5801","AMS","TLV","HV"
"6557","HV5802","TLV","AMS","HV"
"6558","HV5951","AMS","LIS","HV"
"6559","HV5952","LIS","AMS","HV"
"6560","HV5961","EIN","CPH","HV"
"6561","HV5962","CPH","EIN","HV"
"6562","HV5963","EIN","CPH","HV"
"6563","HV5964","CPH","EIN","HV"
"6564","HV6001","AMS","OPO","HV"
"6565","HV6002","OPO","AMS","HV"
"6566","HV6005","AMS","SZG","HV"
"6567","HV6006","SZG","AMS","HV"
"6568","HV6015","RTM","GVA","HV"
"6569","HV6016","GVA","RTM","HV"
"6570","HV6021","RTM","GNB","HV"
"6571","HV6022","GNB","RTM","HV"
"6572","HV6061","RTM","BCN","HV"
"6573","HV6062","BCN","RTM","HV"
"6574","HV6093","RTM","FAO","HV"
"6575","HV6094","FAO","RTM","HV"
"6576","HV6115","AMS","AGP","HV"
"6577","HV6116","AGP","AMS","HV"
"6578","HV6117","AMS","AGP","HV"
"6579","HV6118","AGP","AMS","HV"
"6580","HV6143","AMS","ALC","HV"
"6581","HV6144","ALC","AMS","HV"
"6582","HV6145","AMS","ALC","HV"
"6583","HV6146","ALC","AMS","HV"
"6584","HV6149","AMS","ALC","HV"
"6585","HV6150","ALC","AMS","HV"
"6586","HV6201","AMS","TFS","HV"
"6587","HV6202","TFS","AMS","HV"
"6588","HV6203","EIN","LIS","HV"
"6589","HV6204","LIS","EIN","HV"
"6590","HV6257","AMS","TFS","HV"
"6591","HV6258","TFS","AMS","HV"
"6592","HV6331","AMS","VLC","HV"
"6593","HV6332","VLC","AMS","HV"
"6594","HV6365","EIN","LPA","HV"
"6595","HV6366","LPA","EIN","HV"
"6596","HV6411","AMS","NAP","HV"
"6597","HV6412","NAP","AMS","HV"
"6598","HV6455","AMS","LPA","HV"
"6599","HV6456","LPA","AMS","HV"
"6600","HV6473","EIN","NCE","HV"
"6601","HV6474","NCE","EIN","HV"
"6602","HV6513","EIN","IBZ","HV"
"6603","HV6514","IBZ","EIN","HV"
"6604","HV6533","AMS","LPA","HV"
"6605","HV6534","LPA","AMS","HV"
"6606","HV6543","RTM","CMF","HV"
"6607","HV6544","CMF","RTM","HV"
"6608","HV6581","AMS","MJT","HV"
"6609","HV6582","MJT","AMS","HV"
"6610","HV6591","AMS","SZG","HV"
"6611","HV6592","SZG","AMS","HV"
"6612","HV6601","AMS","INN","HV"
"6613","HV6602","INN","AMS","HV"
"6614","HV6605","AMS","INN","HV"
"6615","HV6606","INN","AMS","HV"
"6616","HV6607","EIN","FAO","HV"
"6617","HV6608","FAO","EIN","HV"
"6618","HV6609","AMS","INN","HV"
"6619","HV6610","INN","AMS","HV"
"6620","HV6625","EIN","ALC","HV"
"6621","HV6626","ALC","EIN","HV"
"6622","HV6629","AMS","FNC","HV"
"6623","HV6630","FNC","AMS","HV"
"6624","HV6651","EIN","AGP","HV"
"6625","HV6652","AGP","EIN","HV"
"6626","HV6653","EIN","AGP","HV"
"6627","HV6654","AGP","EIN","HV"
