"","flight.date","fl.num","origin","dest","dep.time","arr.time","equipment","weekday","dep.airport","dep.city","dep.country","dep.lat","dep.long","arr.airport","arr.city","arr.country","arr.lat","arr.long"
"832","2016-01-27","FR8266","STN","KTW",2016-01-27 11:20:00,2016-01-27 14:35:00,"738","Wed","Stansted","London","United Kingdom",51.885,0.235,"Pyrzowice","Katowice","Poland",50.474253,19.080019
"833","2016-01-28","FR8266","STN","KTW",2016-01-28 11:20:00,2016-01-28 14:35:00,"738","Thu","Stansted","London","United Kingdom",51.885,0.235,"Pyrzowice","Katowice","Poland",50.474253,19.080019
"834","2016-01-23","FR3466","LTN","KUN",2016-01-23 16:30:00,2016-01-23 21:05:00,"738","Sat","Luton","London","United Kingdom",51.874722,-0.368333,"Kaunas Intl","Kaunas","Lithuania",54.963919,24.084778
"835","2016-01-23","FR1214","BHX","KUN",2016-01-23 16:30:00,2016-01-23 21:15:00,"738","Sat","Birmingham","Birmingham","United Kingdom",52.453856,-1.748028,"Kaunas Intl","Kaunas","Lithuania",54.963919,24.084778
"836","2016-01-24","FR2971","DUB","KUN",2016-01-24 06:30:00,2016-01-24 11:40:00,"738","Sun","Dublin","Dublin","Ireland",53.421333,-6.270075,"Kaunas Intl","Kaunas","Lithuania",54.963919,24.084778
"837","2016-01-24","FR7620","CPH","KUN",2016-01-24 11:50:00,2016-01-24 14:25:00,"738","Sun","Kastrup","Copenhagen","Denmark",55.617917,12.655972,"Kaunas Intl","Kaunas","Lithuania",54.963919,24.084778
"838","2016-01-24","FR2619","VDA","KUN",2016-01-24 12:35:00,2016-01-24 17:00:00,"738","Sun","Ovda","Ovda","Israel",29.94025,34.93585,"Kaunas Intl","Kaunas","Lithuania",54.963919,24.084778
"839","2016-01-24","FR3466","LTN","KUN",2016-01-24 17:00:00,2016-01-24 21:35:00,"738","Sun","Luton","London","United Kingdom",51.874722,-0.368333,"Kaunas Intl","Kaunas","Lithuania",54.963919,24.084778
"840","2016-01-24","FR8658","MLA","KUN",2016-01-24 18:10:00,2016-01-24 22:30:00,"738","Sun","Luqa","Malta","Malta",35.857497,14.4775,"Kaunas Intl","Kaunas","Lithuania",54.963919,24.084778
"841","2016-01-24","FR2144","STN","KUN",2016-01-24 19:15:00,2016-01-24 23:55:00,"738","Sun","Stansted","London","United Kingdom",51.885,0.235,"Kaunas Intl","Kaunas","Lithuania",54.963919,24.084778
"842","2016-01-25","FR2144","STN","KUN",2016-01-25 07:55:00,2016-01-25 12:35:00,"738","Mon","Stansted","London","United Kingdom",51.885,0.235,"Kaunas Intl","Kaunas","Lithuania",54.963919,24.084778
"843","2016-01-25","FR7620","CPH","KUN",2016-01-25 11:50:00,2016-01-25 14:25:00,"738","Mon","Kastrup","Copenhagen","Denmark",55.617917,12.655972,"Kaunas Intl","Kaunas","Lithuania",54.963919,24.084778
"844","2016-01-25","FR8681","BRS","KUN",2016-01-25 15:45:00,2016-01-25 20:30:00,"738","Mon","Bristol","Bristol","United Kingdom",51.382669,-2.719089,"Kaunas Intl","Kaunas","Lithuania",54.963919,24.084778
"845","2016-01-25","FR2971","DUB","KUN",2016-01-25 17:25:00,2016-01-25 22:35:00,"738","Mon","Dublin","Dublin","Ireland",53.421333,-6.270075,"Kaunas Intl","Kaunas","Lithuania",54.963919,24.084778
"846","2016-01-25","FR2746","LGW","KUN",2016-01-25 17:35:00,2016-01-25 22:15:00,"738","Mon","Gatwick","London","United Kingdom",51.148056,-0.190278,"Kaunas Intl","Kaunas","Lithuania",54.963919,24.084778
"847","2016-01-26","FR2854","RYG","KUN",2016-01-26 07:15:00,2016-01-26 10:05:00,"738","Tue","Moss","Rygge","Norway",59.378933,10.785389,"Kaunas Intl","Kaunas","Lithuania",54.963919,24.084778
"848","2016-01-26","FR2144","STN","KUN",2016-01-26 07:55:00,2016-01-26 12:35:00,"738","Tue","Stansted","London","United Kingdom",51.885,0.235,"Kaunas Intl","Kaunas","Lithuania",54.963919,24.084778
"849","2016-01-26","FR7620","CPH","KUN",2016-01-26 11:50:00,2016-01-26 14:25:00,"738","Tue","Kastrup","Copenhagen","Denmark",55.617917,12.655972,"Kaunas Intl","Kaunas","Lithuania",54.963919,24.084778
"850","2016-01-26","FR3466","LTN","KUN",2016-01-26 16:30:00,2016-01-26 21:05:00,"738","Tue","Luton","London","United Kingdom",51.874722,-0.368333,"Kaunas Intl","Kaunas","Lithuania",54.963919,24.084778
"851","2016-01-26","FR1214","BHX","KUN",2016-01-26 16:30:00,2016-01-26 21:15:00,"738","Tue","Birmingham","Birmingham","United Kingdom",52.453856,-1.748028,"Kaunas Intl","Kaunas","Lithuania",54.963919,24.084778
"852","2016-01-27","FR2144","STN","KUN",2016-01-27 07:55:00,2016-01-27 12:35:00,"738","Wed","Stansted","London","United Kingdom",51.885,0.235,"Kaunas Intl","Kaunas","Lithuania",54.963919,24.084778
"853","2016-01-27","FR7620","CPH","KUN",2016-01-27 11:50:00,2016-01-27 14:25:00,"738","Wed","Kastrup","Copenhagen","Denmark",55.617917,12.655972,"Kaunas Intl","Kaunas","Lithuania",54.963919,24.084778
"854","2016-01-27","FR2971","DUB","KUN",2016-01-27 17:25:00,2016-01-27 22:35:00,"738","Wed","Dublin","Dublin","Ireland",53.421333,-6.270075,"Kaunas Intl","Kaunas","Lithuania",54.963919,24.084778
"855","2016-01-27","FR2746","LGW","KUN",2016-01-27 17:35:00,2016-01-27 22:15:00,"738","Wed","Gatwick","London","United Kingdom",51.148056,-0.190278,"Kaunas Intl","Kaunas","Lithuania",54.963919,24.084778
"856","2016-01-28","FR7620","CPH","KUN",2016-01-28 11:50:00,2016-01-28 14:25:00,"738","Thu","Kastrup","Copenhagen","Denmark",55.617917,12.655972,"Kaunas Intl","Kaunas","Lithuania",54.963919,24.084778
"857","2016-01-28","FR2619","VDA","KUN",2016-01-28 12:35:00,2016-01-28 17:00:00,"738","Thu","Ovda","Ovda","Israel",29.94025,34.93585,"Kaunas Intl","Kaunas","Lithuania",54.963919,24.084778
"858","2016-01-28","FR8822","SNN","KUN",2016-01-28 15:15:00,2016-01-28 20:35:00,"738","Thu","Shannon","Shannon","Ireland",52.701978,-8.924817,"Kaunas Intl","Kaunas","Lithuania",54.963919,24.084778
"859","2016-01-28","FR3466","LTN","KUN",2016-01-28 16:30:00,2016-01-28 21:05:00,"738","Thu","Luton","London","United Kingdom",51.874722,-0.368333,"Kaunas Intl","Kaunas","Lithuania",54.963919,24.084778
"860","2016-01-28","FR2144","STN","KUN",2016-01-28 19:10:00,2016-01-28 23:50:00,"738","Thu","Stansted","London","United Kingdom",51.885,0.235,"Kaunas Intl","Kaunas","Lithuania",54.963919,24.084778
"861","2016-01-24","FR1978","DUB","LCJ",2016-01-24 09:00:00,2016-01-24 12:50:00,"738","Sun","Dublin","Dublin","Ireland",53.421333,-6.270075,"Łódź Władysław Reymont Airport","Lodz","Poland",51.721881,19.398133
"862","2016-01-24","FR2468","STN","LCJ",2016-01-24 12:30:00,2016-01-24 15:45:00,"738","Sun","Stansted","London","United Kingdom",51.885,0.235,"Łódź Władysław Reymont Airport","Lodz","Poland",51.721881,19.398133
"863","2016-01-25","FR1624","EMA","LCJ",2016-01-25 10:35:00,2016-01-25 14:00:00,"738","Mon","Nottingham East Midlands","East Midlands","United Kingdom",52.831111,-1.328056,"Łódź Władysław Reymont Airport","Lodz","Poland",51.721881,19.398133
"864","2016-01-25","FR2468","STN","LCJ",2016-01-25 12:30:00,2016-01-25 15:45:00,"738","Mon","Stansted","London","United Kingdom",51.885,0.235,"Łódź Władysław Reymont Airport","Lodz","Poland",51.721881,19.398133
"865","2016-01-27","FR2468","STN","LCJ",2016-01-27 12:30:00,2016-01-27 15:45:00,"738","Wed","Stansted","London","United Kingdom",51.885,0.235,"Łódź Władysław Reymont Airport","Lodz","Poland",51.721881,19.398133
"866","2016-01-28","FR1978","DUB","LCJ",2016-01-28 09:35:00,2016-01-28 13:25:00,"738","Thu","Dublin","Dublin","Ireland",53.421333,-6.270075,"Łódź Władysław Reymont Airport","Lodz","Poland",51.721881,19.398133
"867","2016-01-28","FR2468","STN","LCJ",2016-01-28 12:30:00,2016-01-28 15:45:00,"738","Thu","Stansted","London","United Kingdom",51.885,0.235,"Łódź Władysław Reymont Airport","Lodz","Poland",51.721881,19.398133
"868","2016-01-23","FR9524","STN","LUZ",2016-01-23 17:40:00,2016-01-23 21:10:00,"738","Sat","Stansted","London","United Kingdom",51.885,0.235,"Lublin","Lublin","Poland",51.239333,22.714083
"869","2016-01-24","FR9505","DUB","LUZ",2016-01-24 09:00:00,2016-01-24 13:15:00,"738","Sun","Dublin","Dublin","Ireland",53.421333,-6.270075,"Lublin","Lublin","Poland",51.239333,22.714083
"870","2016-01-26","FR9524","STN","LUZ",2016-01-26 11:10:00,2016-01-26 14:40:00,"738","Tue","Stansted","London","United Kingdom",51.885,0.235,"Lublin","Lublin","Poland",51.239333,22.714083
"871","2016-01-27","FR9505","DUB","LUZ",2016-01-27 06:40:00,2016-01-27 10:55:00,"738","Wed","Dublin","Dublin","Ireland",53.421333,-6.270075,"Lublin","Lublin","Poland",51.239333,22.714083
"872","2016-01-28","FR9524","STN","LUZ",2016-01-28 17:40:00,2016-01-28 21:10:00,"738","Thu","Stansted","London","United Kingdom",51.885,0.235,"Lublin","Lublin","Poland",51.239333,22.714083
"873","2016-01-23","FR2368","STN","OSR",2016-01-23 14:10:00,2016-01-23 17:20:00,"738","Sat","Stansted","London","United Kingdom",51.885,0.235,"Mosnov","Ostrava","Czech Republic",49.696292,18.111053
"874","2016-01-24","FR2368","STN","OSR",2016-01-24 14:10:00,2016-01-24 17:20:00,"738","Sun","Stansted","London","United Kingdom",51.885,0.235,"Mosnov","Ostrava","Czech Republic",49.696292,18.111053
"875","2016-01-26","FR2368","STN","OSR",2016-01-26 14:10:00,2016-01-26 17:20:00,"738","Tue","Stansted","London","United Kingdom",51.885,0.235,"Mosnov","Ostrava","Czech Republic",49.696292,18.111053
"876","2016-01-28","FR2368","STN","OSR",2016-01-28 14:10:00,2016-01-28 17:20:00,"738","Thu","Stansted","London","United Kingdom",51.885,0.235,"Mosnov","Ostrava","Czech Republic",49.696292,18.111053
"877","2016-01-23","FR2513","MAD","OTP",2016-01-23 16:10:00,2016-01-23 20:50:00,"738","Sat","Barajas","Madrid","Spain",40.493556,-3.566764,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"878","2016-01-24","FR3992","BGY","OTP",2016-01-24 06:15:00,2016-01-24 09:30:00,"738","Sun","Bergamo Orio Al Serio","Bergamo","Italy",45.673889,9.704166,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"879","2016-01-24","FR3956","CIA","OTP",2016-01-24 06:30:00,2016-01-24 09:35:00,"738","Sun","Ciampino","Rome","Italy",41.799361,12.594936,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"880","2016-01-24","FR2101","CRL","OTP",2016-01-24 06:55:00,2016-01-24 10:40:00,"738","Sun","Brussels South","Charleroi","Belgium",50.459197,4.453817,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"881","2016-01-24","FR1005","STN","OTP",2016-01-24 06:20:00,2016-01-24 11:35:00,"738","Sun","Stansted","London","United Kingdom",51.885,0.235,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"882","2016-01-24","FR8734","MXP","OTP",2016-01-24 12:40:00,2016-01-24 15:55:00,"738","Sun","Malpensa","Milano","Italy",45.630606,8.728111,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"883","2016-01-24","FR1007","STN","OTP",2016-01-24 11:25:00,2016-01-24 16:40:00,"738","Sun","Stansted","London","United Kingdom",51.885,0.235,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"884","2016-01-24","FR3772","BGY","OTP",2016-01-24 18:35:00,2016-01-24 21:50:00,"738","Sun","Bergamo Orio Al Serio","Bergamo","Italy",45.673889,9.704166,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"885","2016-01-24","FR3990","BLQ","OTP",2016-01-24 15:00:00,2016-01-24 18:05:00,"738","Sun","Bologna","Bologna","Italy",44.535444,11.288667,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"886","2016-01-24","FR3958","CIA","OTP",2016-01-24 18:20:00,2016-01-24 21:25:00,"738","Sun","Ciampino","Rome","Italy",41.799361,12.594936,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"887","2016-01-24","FR7346","DUB","OTP",2016-01-24 15:35:00,2016-01-24 21:20:00,"738","Sun","Dublin","Dublin","Ireland",53.421333,-6.270075,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"888","2016-01-24","FR2513","MAD","OTP",2016-01-24 16:10:00,2016-01-24 20:50:00,"738","Sun","Barajas","Madrid","Spain",40.493556,-3.566764,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"889","2016-01-25","FR3992","BGY","OTP",2016-01-25 06:15:00,2016-01-25 09:30:00,"738","Mon","Bergamo Orio Al Serio","Bergamo","Italy",45.673889,9.704166,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"890","2016-01-25","FR3956","CIA","OTP",2016-01-25 06:30:00,2016-01-25 09:35:00,"738","Mon","Ciampino","Rome","Italy",41.799361,12.594936,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"891","2016-01-25","FR1005","STN","OTP",2016-01-25 06:20:00,2016-01-25 11:35:00,"738","Mon","Stansted","London","United Kingdom",51.885,0.235,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"892","2016-01-25","FR3990","BLQ","OTP",2016-01-25 10:10:00,2016-01-25 13:15:00,"738","Mon","Bologna","Bologna","Italy",44.535444,11.288667,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"893","2016-01-25","FR2101","CRL","OTP",2016-01-25 10:40:00,2016-01-25 14:25:00,"738","Mon","Brussels South","Charleroi","Belgium",50.459197,4.453817,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"894","2016-01-25","FR8734","MXP","OTP",2016-01-25 12:30:00,2016-01-25 15:50:00,"738","Mon","Malpensa","Milano","Italy",45.630606,8.728111,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"895","2016-01-25","FR1007","STN","OTP",2016-01-25 11:25:00,2016-01-25 16:40:00,"738","Mon","Stansted","London","United Kingdom",51.885,0.235,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"896","2016-01-25","FR3958","CIA","OTP",2016-01-25 18:20:00,2016-01-25 21:25:00,"738","Mon","Ciampino","Rome","Italy",41.799361,12.594936,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"897","2016-01-25","FR7346","DUB","OTP",2016-01-25 15:35:00,2016-01-25 21:20:00,"738","Mon","Dublin","Dublin","Ireland",53.421333,-6.270075,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"898","2016-01-25","FR2513","MAD","OTP",2016-01-25 16:10:00,2016-01-25 20:50:00,"738","Mon","Barajas","Madrid","Spain",40.493556,-3.566764,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"899","2016-01-26","FR3992","BGY","OTP",2016-01-26 06:15:00,2016-01-26 09:30:00,"738","Tue","Bergamo Orio Al Serio","Bergamo","Italy",45.673889,9.704166,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"900","2016-01-26","FR3956","CIA","OTP",2016-01-26 06:30:00,2016-01-26 09:35:00,"738","Tue","Ciampino","Rome","Italy",41.799361,12.594936,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"901","2016-01-26","FR1005","STN","OTP",2016-01-26 06:20:00,2016-01-26 11:35:00,"738","Tue","Stansted","London","United Kingdom",51.885,0.235,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"902","2016-01-26","FR2101","CRL","OTP",2016-01-26 10:40:00,2016-01-26 14:25:00,"738","Tue","Brussels South","Charleroi","Belgium",50.459197,4.453817,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"903","2016-01-26","FR1007","STN","OTP",2016-01-26 11:25:00,2016-01-26 16:40:00,"738","Tue","Stansted","London","United Kingdom",51.885,0.235,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"904","2016-01-26","FR2513","MAD","OTP",2016-01-26 16:10:00,2016-01-26 20:50:00,"738","Tue","Barajas","Madrid","Spain",40.493556,-3.566764,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"905","2016-01-27","FR3992","BGY","OTP",2016-01-27 06:15:00,2016-01-27 09:30:00,"738","Wed","Bergamo Orio Al Serio","Bergamo","Italy",45.673889,9.704166,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"906","2016-01-27","FR3956","CIA","OTP",2016-01-27 06:30:00,2016-01-27 09:35:00,"738","Wed","Ciampino","Rome","Italy",41.799361,12.594936,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"907","2016-01-27","FR1005","STN","OTP",2016-01-27 06:20:00,2016-01-27 11:35:00,"738","Wed","Stansted","London","United Kingdom",51.885,0.235,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"908","2016-01-27","FR3990","BLQ","OTP",2016-01-27 10:10:00,2016-01-27 13:15:00,"738","Wed","Bologna","Bologna","Italy",44.535444,11.288667,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"909","2016-01-27","FR2101","CRL","OTP",2016-01-27 10:40:00,2016-01-27 14:25:00,"738","Wed","Brussels South","Charleroi","Belgium",50.459197,4.453817,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"910","2016-01-27","FR8734","MXP","OTP",2016-01-27 12:30:00,2016-01-27 15:50:00,"738","Wed","Malpensa","Milano","Italy",45.630606,8.728111,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"911","2016-01-27","FR1007","STN","OTP",2016-01-27 11:25:00,2016-01-27 16:40:00,"738","Wed","Stansted","London","United Kingdom",51.885,0.235,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"912","2016-01-27","FR3958","CIA","OTP",2016-01-27 18:20:00,2016-01-27 21:25:00,"738","Wed","Ciampino","Rome","Italy",41.799361,12.594936,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"913","2016-01-27","FR7346","DUB","OTP",2016-01-27 15:35:00,2016-01-27 21:20:00,"738","Wed","Dublin","Dublin","Ireland",53.421333,-6.270075,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"914","2016-01-27","FR2513","MAD","OTP",2016-01-27 16:10:00,2016-01-27 20:50:00,"738","Wed","Barajas","Madrid","Spain",40.493556,-3.566764,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"915","2016-01-28","FR3992","BGY","OTP",2016-01-28 06:15:00,2016-01-28 09:30:00,"738","Thu","Bergamo Orio Al Serio","Bergamo","Italy",45.673889,9.704166,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"916","2016-01-28","FR3956","CIA","OTP",2016-01-28 06:30:00,2016-01-28 09:35:00,"738","Thu","Ciampino","Rome","Italy",41.799361,12.594936,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"917","2016-01-28","FR1005","STN","OTP",2016-01-28 06:20:00,2016-01-28 11:35:00,"738","Thu","Stansted","London","United Kingdom",51.885,0.235,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"918","2016-01-28","FR3990","BLQ","OTP",2016-01-28 10:10:00,2016-01-28 13:15:00,"738","Thu","Bologna","Bologna","Italy",44.535444,11.288667,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"919","2016-01-28","FR2101","CRL","OTP",2016-01-28 10:40:00,2016-01-28 14:25:00,"738","Thu","Brussels South","Charleroi","Belgium",50.459197,4.453817,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"920","2016-01-28","FR1007","STN","OTP",2016-01-28 11:25:00,2016-01-28 16:40:00,"738","Thu","Stansted","London","United Kingdom",51.885,0.235,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"921","2016-01-28","FR3958","CIA","OTP",2016-01-28 18:20:00,2016-01-28 21:25:00,"738","Thu","Ciampino","Rome","Italy",41.799361,12.594936,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"922","2016-01-28","FR2513","MAD","OTP",2016-01-28 16:10:00,2016-01-28 20:50:00,"738","Thu","Barajas","Madrid","Spain",40.493556,-3.566764,"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"923","2016-01-25","FR1836","STN","PDV",2016-01-25 15:00:00,2016-01-25 20:15:00,"738","Mon","Stansted","London","United Kingdom",51.885,0.235,"Plovdiv","Plovdiv","Bulgaria",42.067806,24.850833
"924","2016-01-23","FR9628","LPL","POZ",2016-01-23 14:05:00,2016-01-23 17:20:00,"738","Sat","Liverpool","Liverpool","United Kingdom",53.333611,-2.849722,"Lawica","Poznan","Poland",52.421031,16.826325
"925","2016-01-24","FR8973","RYG","POZ",2016-01-24 07:15:00,2016-01-24 09:00:00,"738","Sun","Moss","Rygge","Norway",59.378933,10.785389,"Lawica","Poznan","Poland",52.421031,16.826325
"926","2016-01-24","FR7182","CIA","POZ",2016-01-24 07:55:00,2016-01-24 10:10:00,"738","Sun","Ciampino","Rome","Italy",41.799361,12.594936,"Lawica","Poznan","Poland",52.421031,16.826325
"927","2016-01-24","FR8216","BRS","POZ",2016-01-24 08:10:00,2016-01-24 11:25:00,"738","Sun","Bristol","Bristol","United Kingdom",51.382669,-2.719089,"Lawica","Poznan","Poland",52.421031,16.826325
"928","2016-01-24","FR2336","STN","POZ",2016-01-24 11:20:00,2016-01-24 14:20:00,"738","Sun","Stansted","London","United Kingdom",51.885,0.235,"Lawica","Poznan","Poland",52.421031,16.826325
"929","2016-01-25","FR1974","DUB","POZ",2016-01-25 09:35:00,2016-01-25 13:10:00,"738","Mon","Dublin","Dublin","Ireland",53.421333,-6.270075,"Lawica","Poznan","Poland",52.421031,16.826325
"930","2016-01-25","FR2336","STN","POZ",2016-01-25 11:20:00,2016-01-25 14:20:00,"738","Mon","Stansted","London","United Kingdom",51.885,0.235,"Lawica","Poznan","Poland",52.421031,16.826325
"931","2016-01-26","FR9628","LPL","POZ",2016-01-26 14:05:00,2016-01-26 17:20:00,"738","Tue","Liverpool","Liverpool","United Kingdom",53.333611,-2.849722,"Lawica","Poznan","Poland",52.421031,16.826325
"932","2016-01-26","FR2336","STN","POZ",2016-01-26 11:20:00,2016-01-26 14:20:00,"738","Tue","Stansted","London","United Kingdom",51.885,0.235,"Lawica","Poznan","Poland",52.421031,16.826325
"933","2016-01-27","FR7182","CIA","POZ",2016-01-27 06:55:00,2016-01-27 09:10:00,"738","Wed","Ciampino","Rome","Italy",41.799361,12.594936,"Lawica","Poznan","Poland",52.421031,16.826325
"934","2016-01-27","FR1974","DUB","POZ",2016-01-27 09:35:00,2016-01-27 13:10:00,"738","Wed","Dublin","Dublin","Ireland",53.421333,-6.270075,"Lawica","Poznan","Poland",52.421031,16.826325
"935","2016-01-27","FR2336","STN","POZ",2016-01-27 11:20:00,2016-01-27 14:20:00,"738","Wed","Stansted","London","United Kingdom",51.885,0.235,"Lawica","Poznan","Poland",52.421031,16.826325
"936","2016-01-27","FR8216","BRS","POZ",2016-01-27 11:45:00,2016-01-27 15:00:00,"738","Wed","Bristol","Bristol","United Kingdom",51.382669,-2.719089,"Lawica","Poznan","Poland",52.421031,16.826325
"937","2016-01-28","FR8973","RYG","POZ",2016-01-28 07:15:00,2016-01-28 09:00:00,"738","Thu","Moss","Rygge","Norway",59.378933,10.785389,"Lawica","Poznan","Poland",52.421031,16.826325
"938","2016-01-28","FR2336","STN","POZ",2016-01-28 11:20:00,2016-01-28 14:20:00,"738","Thu","Stansted","London","United Kingdom",51.885,0.235,"Lawica","Poznan","Poland",52.421031,16.826325
"939","2016-01-23","FR7326","DUB","PRG",2016-01-23 13:40:00,2016-01-23 17:05:00,"738","Sat","Dublin","Dublin","Ireland",53.421333,-6.270075,"Ruzyne","Prague","Czech Republic",50.100833,14.26
"940","2016-01-23","FR2121","CRL","PRG",2016-01-23 19:15:00,2016-01-23 20:40:00,"738","Sat","Brussels South","Charleroi","Belgium",50.459197,4.453817,"Ruzyne","Prague","Czech Republic",50.100833,14.26
"941","2016-01-23","FR2013","STN","PRG",2016-01-23 19:30:00,2016-01-23 22:30:00,"738","Sat","Stansted","London","United Kingdom",51.885,0.235,"Ruzyne","Prague","Czech Republic",50.100833,14.26
"942","2016-01-24","FR7326","DUB","PRG",2016-01-24 13:40:00,2016-01-24 17:05:00,"738","Sun","Dublin","Dublin","Ireland",53.421333,-6.270075,"Ruzyne","Prague","Czech Republic",50.100833,14.26
"943","2016-01-24","FR2121","CRL","PRG",2016-01-24 19:15:00,2016-01-24 20:40:00,"738","Sun","Brussels South","Charleroi","Belgium",50.459197,4.453817,"Ruzyne","Prague","Czech Republic",50.100833,14.26
"944","2016-01-24","FR2013","STN","PRG",2016-01-24 19:30:00,2016-01-24 22:30:00,"738","Sun","Stansted","London","United Kingdom",51.885,0.235,"Ruzyne","Prague","Czech Republic",50.100833,14.26
"945","2016-01-25","FR1013","STN","PRG",2016-01-25 06:40:00,2016-01-25 09:40:00,"738","Mon","Stansted","London","United Kingdom",51.885,0.235,"Ruzyne","Prague","Czech Republic",50.100833,14.26
"946","2016-01-25","FR3971","CRL","PRG",2016-01-25 07:05:00,2016-01-25 08:30:00,"738","Mon","Brussels South","Charleroi","Belgium",50.459197,4.453817,"Ruzyne","Prague","Czech Republic",50.100833,14.26
"947","2016-01-25","FR7326","DUB","PRG",2016-01-25 13:40:00,2016-01-25 17:05:00,"738","Mon","Dublin","Dublin","Ireland",53.421333,-6.270075,"Ruzyne","Prague","Czech Republic",50.100833,14.26
"948","2016-01-25","FR2121","CRL","PRG",2016-01-25 19:15:00,2016-01-25 20:40:00,"738","Mon","Brussels South","Charleroi","Belgium",50.459197,4.453817,"Ruzyne","Prague","Czech Republic",50.100833,14.26
"949","2016-01-25","FR2013","STN","PRG",2016-01-25 19:25:00,2016-01-25 22:25:00,"738","Mon","Stansted","London","United Kingdom",51.885,0.235,"Ruzyne","Prague","Czech Republic",50.100833,14.26
"950","2016-01-26","FR1013","STN","PRG",2016-01-26 06:40:00,2016-01-26 09:40:00,"738","Tue","Stansted","London","United Kingdom",51.885,0.235,"Ruzyne","Prague","Czech Republic",50.100833,14.26
"951","2016-01-26","FR7326","DUB","PRG",2016-01-26 13:40:00,2016-01-26 17:05:00,"738","Tue","Dublin","Dublin","Ireland",53.421333,-6.270075,"Ruzyne","Prague","Czech Republic",50.100833,14.26
"952","2016-01-26","FR2121","CRL","PRG",2016-01-26 19:15:00,2016-01-26 20:40:00,"738","Tue","Brussels South","Charleroi","Belgium",50.459197,4.453817,"Ruzyne","Prague","Czech Republic",50.100833,14.26
"953","2016-01-26","FR2013","STN","PRG",2016-01-26 19:25:00,2016-01-26 22:25:00,"738","Tue","Stansted","London","United Kingdom",51.885,0.235,"Ruzyne","Prague","Czech Republic",50.100833,14.26
"954","2016-01-27","FR1013","STN","PRG",2016-01-27 06:40:00,2016-01-27 09:40:00,"738","Wed","Stansted","London","United Kingdom",51.885,0.235,"Ruzyne","Prague","Czech Republic",50.100833,14.26
"955","2016-01-27","FR7326","DUB","PRG",2016-01-27 13:40:00,2016-01-27 17:05:00,"738","Wed","Dublin","Dublin","Ireland",53.421333,-6.270075,"Ruzyne","Prague","Czech Republic",50.100833,14.26
"956","2016-01-27","FR2121","CRL","PRG",2016-01-27 19:15:00,2016-01-27 20:40:00,"738","Wed","Brussels South","Charleroi","Belgium",50.459197,4.453817,"Ruzyne","Prague","Czech Republic",50.100833,14.26
"957","2016-01-27","FR2013","STN","PRG",2016-01-27 19:25:00,2016-01-27 22:25:00,"738","Wed","Stansted","London","United Kingdom",51.885,0.235,"Ruzyne","Prague","Czech Republic",50.100833,14.26
